-0.011007791,0.9571696,1.1934096,688729136047518
-0.009175195,0.98954546,1.1964638,688729138021518
-0.010396927,1.0072606,1.2031833,688729140021518
-0.012840387,1.0243648,1.2074594,688729142021518
-0.011618657,1.0555189,1.2166225,688729144021518
-0.015283849,1.0903382,1.2288398,688729146020718
-0.01772731,1.1092751,1.2331158,688729148020384
-0.020781634,1.1453161,1.2489983,688729150020098
-0.023835963,1.163642,1.2557178,688729152019848
-0.027501155,1.20457,1.2709895,688729154019625
-0.032388076,1.2473307,1.2856503,688729156019425
-0.037885863,1.2949781,1.3033653,688729158016879
-0.040329322,1.3157475,1.3106956,688729160016795
-0.045216244,1.340793,1.3192478,688729162016487
-0.048270572,1.385997,1.3381846,688729164016201
-0.05376836,1.4263141,1.3571215,688729166015934
-0.056822684,1.4446402,1.3662844,688729168015684
-0.059877012,1.4825138,1.3852212,688729170015448
-0.061709605,1.4977854,1.3949951,688729172015225
-0.06659653,1.5295504,1.4127102,688729174015014
-0.065985665,1.5637587,1.4304253,688729176014814
-0.067207396,1.5985781,1.4475296,688729178013290
-0.06476393,1.6156824,1.4536382,688729180013017
-0.0653748,1.6321758,1.4628011,688729182012756
-0.0653748,1.666995,1.4805162,688729184012589
-0.06415307,1.7012035,1.4933443,688729186012349
-0.061709605,1.7170861,1.5018965,688729188012118
-0.062320475,1.7482401,1.5159464,688729190010895
-0.05865528,1.7604574,1.522055,688729192010609
-0.05437922,1.7873354,1.5354941,688729194010333
-0.05010317,1.8160461,1.5519874,688729196010066
-0.043994516,1.8453677,1.5654265,688729198009799
-0.036664132,1.8557525,1.5733678,688729200009532
-0.03177721,1.8722457,1.5788655,688729202009265
-0.022003366,1.8960695,1.5880286,688729204008998
-0.009786061,1.9229476,1.5971916,688729206008864
-0.0055100047,1.9351649,1.6026893,688729208008597
0.0073181656,1.957767,1.6100197,688729210008330
0.013426818,1.9699843,1.6100197,688729212008063
0.030531043,1.9931972,1.6191826,688729214007796
0.04641354,2.0145774,1.6191826,688729216007096
0.062906906,2.0396228,1.6185718,688729218006829
0.07268075,2.048175,1.6191826,688729220006529
0.079400264,2.061614,1.6185718,688729222006329
0.094061024,2.084827,1.6149067,688729224006062
0.10872179,2.1080399,1.6045219,688729226005795
0.11421958,2.1184247,1.5965806,688729228005528
0.121549964,2.137972,1.5843632,688729230005261
0.12643689,2.148357,1.5764221,688729232004994
0.12338256,2.1624067,1.5519874,688729234004727
0.11910651,2.1624067,1.5397701,688729236004460
0.08489805,2.148357,1.486014,688729238004260
0.0684047,2.1422484,1.4695207,688729240003993
0.052522194,2.1416376,1.4475296,688729242003726
0.022589795,2.138583,1.4139318,688729244004092
0.009150761,2.1367505,1.3949951,688729246003825
