0.48533365,-0.93706053,0.21134105,1098454269082827
0.4859445,-0.9511105,0.11787867,1098454271056827
0.47983587,-0.9645495,0.069009446,1098454273056827
0.479225,-1.0018122,-0.02017688,1098454275056827
0.48472282,-1.0286903,-0.06171572,1098454277056827
0.48411193,-1.08489,-0.1429608,1098454279056827
0.49022058,-1.1404786,-0.21565376,1098454281056827
0.5030487,-1.1728545,-0.2449753,1098454283056827
0.5097683,-1.2290542,-0.30300748,1098454285056577
0.5213747,-1.2498236,-0.32683125,1098454287056354
0.5372572,-1.3048013,-0.3714244,1098454289056154
0.54886365,-1.351838,-0.4062437,1098454291053608
0.5616918,-1.3707749,-0.41723928,1098454293053441
0.5751309,-1.4306396,-0.4404522,1098454295053287
0.58551556,-1.4886719,-0.45694554,1098454297053144
0.592235,-1.5186043,-0.46305418,1098454299052877
0.6068958,-1.5967951,-0.46916285,1098454301052627
0.6068958,-1.6291709,-0.4697737,1098454303052391
0.62338924,-1.7140812,-0.4679411,1098454305052168
0.63866085,-1.8099871,-0.46244332,1098454307051957
0.63988256,-1.855191,-0.45877814,1098454309051757
0.65759766,-1.9498751,-0.4483934,1098454311050328
0.67531276,-2.0549438,-0.43495438,1098454313050146
0.6838649,-2.109311,-0.42823488,1098454315049885
0.7028017,-2.2149906,-0.4154067,1098454317049635
0.7125755,-2.2675252,-0.40685457,1098454319049395
0.73212326,-2.3664854,-0.39524814,1098454321049164
0.74800575,-2.4678888,-0.38119823,1098454323048941
0.7547252,-2.5198126,-0.37570044,1098454325048726
0.76572084,-2.6230485,-0.36531574,1098454327048519
0.7706077,-2.6700852,-0.36348316,1098454329048319
0.77854896,-2.8221908,-0.35676363,1098454331048052
0.7779381,-2.8741143,-0.35676363,1098454333047518
0.7761055,-2.9266486,-0.35309845,1098454335047251
0.7699969,-3.020722,-0.35065496,1098454337046984
0.75900126,-3.1141844,-0.341492,1098454339046717
0.7528926,-3.1569448,-0.3359942,1098454341046450
0.73029065,-3.2461312,-0.32255518,1098454343046183
0.7162407,-3.2815614,-0.31217048,1098454345045983
0.6850866,-3.3597522,-0.29262277,1098454347045716
0.65087813,-3.4287798,-0.26635557,1098454349045449
0.61544794,-3.4923098,-0.24008836,1098454351045182
0.59834373,-3.5265183,-0.22298415,1098454353044915
0.56963307,-3.5784419,-0.18633223,1098454355044648
0.5525288,-3.6034873,-0.16861713,1098454357044381
0.52870506,-3.6450262,-0.13135436,1098454359044181
0.5170986,-3.6621304,-0.11425013,1098454361043981
0.5030487,-3.695728,-0.077598214,1098454363043714
0.4932749,-3.7281039,-0.044000622,1098454365043447
0.48960972,-3.742154,-0.029339857,1098454367043180
0.49022058,-3.777584,0.0012034045,1098454369042546
0.49999443,-3.8130143,0.0329684,1098454371042279
0.5091574,-3.8392813,0.047629163,1098454373042012
0.5342029,-3.8985353,0.07878329,1098454375041812
0.55008537,-3.9333544,0.09527665,1098454377041545
0.5934568,-4.0127673,0.13803722,1098454379041278
0.6539325,-4.121501,0.18140864,1098454381041011
0.6905844,-4.1844206,0.20767586,1098454383040744
0.7718295,-4.31148,0.25715595,1098454385040477
0.8170335,-4.3829513,0.2822014,1098454387040210
0.9172154,-4.5246725,0.32374027,1098454389039943
1.0210625,-4.667615,0.35367262,1098454391039743
1.077262,-4.74886,0.36588997,1098454393039743
1.1878288,-4.8973,0.37810728,1098454395039476
1.3020606,-5.053071,0.3756638,1098454397039209
1.3570384,-5.1300397,0.36772257,1098454399038942
1.4712701,-5.2809234,0.34267706,1098454401038242
1.5262481,-5.354227,0.32374027,1098454403037975
1.6362038,-5.5032783,0.28097966,1098454405037708
1.744327,-5.6498857,0.2247801,1098454407037508
1.7950287,-5.721968,0.1893499,1098454409037241
1.8964324,-5.869797,0.11787867,1098454411036974
1.9923383,-6.010907,0.037244454,1098454413036707
2.0369315,-6.0774918,-0.0049052476,1098454415036440
2.1267285,-6.21066,-0.09286984,1098454417036173
2.1701002,-6.2693033,-0.13685215,1098454419035906
2.2556212,-6.3951416,-0.2254276,1098454421035639
2.333812,-6.5026536,-0.30911615,1098454423035439
2.3741288,-6.5564103,-0.3524876,1098454425035172
2.446211,-6.6572027,-0.42823488,1098454427034905
2.5152388,-6.754941,-0.4942083,1098454429035005
2.5793796,-6.8441277,-0.54857534,1098454431034738
2.6111448,-6.891775,-0.5711773,1098454433033571
2.6374118,-6.933314,-0.5901141,1098454435033304
2.6893353,-7.0060067,-0.62004656,1098454437033104
2.7333179,-7.06465,-0.63470733,1098454439032904
2.749811,-7.088474,-0.63776165,1098454441032637
2.7827978,-7.114741,-0.6334856,1098454443032370
2.7944043,-7.1214604,-0.62982035,1098454445032103
2.8102868,-7.114741,-0.613327,1098454447031836
2.813952,-7.0762563,-0.5901141,1098454449031569
2.8151736,-7.051211,-0.5748425,1098454451031235
2.800513,-6.959581,-0.54185575,1098454453031035
2.7773001,-6.841073,-0.5033713,1098454455030835
2.7620282,-6.768991,-0.4838236,1098454457030568
2.723544,-6.602836,-0.4380087,1098454459030301
2.7009418,-6.514871,-0.41418496,1098454461030467
2.642299,-6.3108425,-0.36470488,1098454463030200
2.5744927,-6.082989,-0.31339222,1098454465029933
2.5378408,-5.966314,-0.28773588,1098454467029666
2.4578176,-5.720135,-0.23459058,1098454469029466
