-0.89827615,0.85521805,0.85763645,1100369583277766
-0.9233216,0.89492434,0.8979536,1100369585251766
-0.9233216,0.89492434,0.8979536,1100369587261266
-0.93248457,0.92852193,0.93216205,1100369589261599
-0.9422584,0.96089774,0.97003573,1100369591261849
-0.95753,0.9743368,0.98897254,1100369593262049
-0.96669304,1.0152647,1.0335656,1100369595262215
-0.9734125,1.0262604,1.0598329,1100369597262357
-0.98624074,1.0574144,1.1074803,1100369599262482
-0.9935711,1.0861251,1.1649017,1100369601262593
-0.9947928,1.0910121,1.1966667,1100369603262593
-0.99967974,1.118501,1.2919617,1100369605260229
-1.0100645,1.1282748,1.326781,1100369607260229
-1.0100645,1.1246096,1.3622112,1100369609260229
-1.0228926,1.13194,1.4428453,1100369611260229
-1.0241144,1.1343834,1.4825517,1100369613260229
-1.0406077,1.1520987,1.5411947,1100369615260229
-1.0534359,1.1918048,1.5815119,1100369617260229
-1.0497707,1.2125742,1.5967834,1100369619260229
-1.0571011,1.2504479,1.6126659,1100369621260229
-1.0632098,1.3011496,1.6199963,1100369623260229
-1.0546576,1.3542949,1.6120551,1100369625258943
-1.0546576,1.3542949,1.6120551,1100369627258579
-1.0552684,1.3811731,1.6059464,1100369629258579
-1.039386,1.4031641,1.5906748,1100369631258579
-1.0271688,1.4221009,1.5729597,1100369633258579
-1.0222818,1.4343183,1.5631858,1100369635258579
-0.998458,1.440427,1.5424163,1100369637258579
-0.9746343,1.4440922,1.5308099,1100369639258579
-0.9587518,1.440427,1.512484,1100369641258579
-0.9263759,1.4398161,1.4966016,1100369643258579
-0.8872805,1.4337074,1.4782755,1100369645258579
-0.8652894,1.4282097,1.4739995,1100369647257945
-0.82069623,1.4208792,1.4611714,1100369649257945
-0.7962616,1.4147706,1.4593388,1100369651257945
-0.7480033,1.4104947,1.4513974,1100369653257945
-0.7192926,1.4025533,1.4495649,1100369655257945
-0.6667582,1.3958338,1.4465107,1100369657257945
-0.60933685,1.3921685,1.4471215,1100369659257945
-0.5800153,1.3872818,1.4452888,1100369661257945
-0.51953965,1.3799512,1.4458996,1100369663257978
-0.42913163,1.376897,1.4458996,1100369665257978
-0.42913163,1.376897,1.4458996,1100369667257644
-0.3698777,1.3811731,1.444678,1100369669257644
-0.3393344,1.3842274,1.4440671,1100369671257644
-0.2782479,1.3897251,1.4416237,1100369673257644
-0.21960483,1.403775,1.439791,1100369675257644
-0.18906157,1.4153814,1.4373477,1100369677257644
-0.13530543,1.4379835,1.4318498,1100369679257644
-0.08032756,1.4685267,1.4269629,1100369681257644
-0.057725545,1.4868528,1.4239086,1100369683257644
0.014356555,1.5467175,1.412913,1100369685257677
0.014356555,1.5467175,1.412913,1100369687257943
0.059560586,1.589478,1.4055827,1100369689257043
0.098045096,1.6456777,1.4013065,1100369691257043
0.11759278,1.6737775,1.3982522,1100369693257043
0.15485556,1.7244792,1.3958087,1100369695257043
0.17257065,1.7568552,1.3951979,1100369697257076
0.20189218,1.8173308,1.3921436,1100369699257109
0.23060285,1.8771957,1.3964196,1100369701257142
0.2452636,1.9095715,1.4000849,1100369703257175
0.28313726,2.002423,1.4092478,1100369705257208
0.29352197,2.034188,1.4135238,1100369707257241
0.30268493,2.060455,1.4190216,1100369709257241
0.32895213,2.1197093,1.4324607,1100369711257241
0.33628252,2.1533067,1.4391801,1100369713257207
0.35827368,2.2046194,1.4550627,1100369715257173
0.38209745,2.2528777,1.4715561,1100369717257139
0.39553648,2.2736473,1.480719,1100369719257105
0.41997108,2.3127425,1.499045,1100369721257071
0.44623828,2.3518379,1.5173709,1100369723257037
0.47678155,2.384214,1.5375296,1100369725257037
0.49144232,2.400707,1.5454707,1100369727256437
0.5054922,2.4129243,1.5528011,1100369729256437
0.5317594,2.4361372,1.5607424,1100369731256437
0.5531397,2.4581285,1.5601314,1100369733256437
0.5635244,2.464237,1.5607424,1100369735256437
0.5769634,2.482563,1.5509685,1100369737256437
0.5910134,2.4984455,1.5411947,1100369739256437
0.59956545,2.5015,1.5356969,1100369741256437
0.6142262,2.5088303,1.5222578,1100369743256470
0.6240001,2.5094411,1.5008776,1100369745256503
0.6276653,2.505776,1.4911038,1100369747256603
0.63682824,2.4917262,1.4697235,1100369749257536
0.6404934,2.4795089,1.4568952,1100369751257569
0.6429369,2.446522,1.4257412,1100369753257602
0.6441586,2.423309,1.4086369,1100369755257635
0.6411043,2.378716,1.3707633,1100369757257635
0.63804996,2.3182402,1.3322788,1100369759257601
0.63438475,2.287697,1.3157854,1100369761257567
0.6301087,2.210728,1.2742466,1100369763257533
0.62338924,2.0818355,1.2149926,1100369765257499
0.62338924,2.0818355,1.2149926,1100369767257965
0.61361533,2.002423,1.1777298,1100369769257931
0.60872847,1.9633276,1.1600147,1100369771257897
0.597122,1.888802,1.1245846,1100369773257897
0.58429384,1.8246613,1.0934304,1100369775257897
0.5714656,1.7996157,1.0787697,1100369777257897
0.54886365,1.7409726,1.058611,1100369779257897
0.524429,1.6982121,1.041507,1100369781257897
0.50793564,1.6792753,1.0335656,1100369783257897
0.456623,1.6432343,1.02257,1100369785257897
0.456623,1.6432343,1.02257,1100369787258497
0.424858,1.6285735,1.0176831,1100369789258497
0.3882061,1.621854,1.0164614,1100369791258497
0.36743668,1.621854,1.0146289,1100369793258397
0.32773045,1.6194105,1.0164614,1100369795258397
0.2892459,1.6206322,1.0170723,1100369797258397
0.26969823,1.6187996,1.0146289,1100369799258397
0.22510508,1.6249083,1.0115745,1100369801258397
0.20677911,1.6242974,1.0097419,1100369803258363
0.1420274,1.6279626,0.9975246,1100369805258363
0.11942538,1.62613,0.9932485,1100369807258429
0.099877685,1.62613,0.98530734,1100369809258429
0.0540628,1.631017,0.9718683,1100369811258429
0.033293378,1.6322386,0.9627053,1100369813258429
-0.01068892,1.6322386,0.94560105,1100369815258429
-0.049784295,1.6285735,0.9272751,1100369817258429
-0.068721116,1.6267408,0.9175013,1100369819258462
-0.107816495,1.621854,0.89856446,1100369821258462
-0.14324668,1.6090257,0.8765733,1100369823258462
-0.17684427,1.5998628,0.8539713,1100369825258462
-0.19455935,1.5974193,0.84053224,1100369827258028
-0.20860925,1.5913106,0.8301475,1100369829258028
-0.23487647,1.5797042,0.80632377,1100369831258028
-0.2587002,1.5729847,0.7849435,1100369833258028
-0.26969576,1.5705413,0.7770023,1100369835258028
-0.28802174,1.5589348,0.7568437,1100369837258028
-0.30512598,1.5473284,0.73851776,1100369839258028
-0.31184548,1.5387763,0.73057646,1100369841258028
-0.32100844,1.5253373,0.7116397,1100369843258028
-0.32956058,1.512509,0.69942236,1100369845258028
-0.33200404,1.5039569,0.6902594,1100369847258294
-0.3344475,1.4923505,0.6768204,1100369849258294
-0.33750182,1.485631,0.6701008,1100369851258294
-0.33689097,1.472192,0.656051,1100369853258427
-0.3381127,1.4728029,0.65055317,1100369855258460
-0.33689097,1.4642507,0.6383359,1100369857258493
-0.33383664,1.458142,0.63161635,1100369859258526
-0.33383664,1.458142,0.62611854,1100369861258559
-0.33200404,1.4489791,0.6181773,1100369863258592
-0.32650626,1.4440922,0.60840344,1100369865258592
-0.32650626,1.4440922,0.60840344,1100369867257992
-0.32467365,1.4337074,0.6004622,1100369869257958
-0.3222302,1.4300423,0.59862965,1100369871257924
-0.31978676,1.4288206,0.5888558,1100369873257890
-0.31795412,1.4251554,0.5815254,1100369875257856
-0.318565,1.4257662,0.5778602,1100369877257822
-0.31734326,1.4269879,0.5680864,1100369879257788
-0.3155107,1.4251554,0.5613668,1100369881257788
-0.31795412,1.4330965,0.55770165,1100369883257788
-0.31734326,1.4379835,0.5485386,1100369885257788
-0.31734326,1.4379835,0.5485386,1100369887257721
-0.31978676,1.4489791,0.54365176,1100369889257721
-0.32039762,1.4575312,0.54120827,1100369891257721
-0.32284108,1.4630289,0.53876483,1100369893257721
-0.32467365,1.4758571,0.53632134,1100369895257721
-0.32956058,1.4892962,0.5350996,1100369897257721
-0.33078232,1.4917396,0.5344888,1100369899257754
-0.3350584,1.5033461,0.5314345,1100369901257787
-0.3399453,1.5131198,0.5302127,1100369903257820
-0.34788653,1.5247263,0.52838016,1100369905257853
-0.35277346,1.531446,0.52532583,1100369907257953
-0.3570495,1.5332785,0.52532583,1100369909257986
-0.36376905,1.5357219,0.52288234,1100369911258019
-0.36804506,1.5357219,0.52104974,1100369913258019
-0.3765972,1.531446,0.5118868,1100369915257985
-0.38148412,1.522283,0.50333464,1100369917257951
-0.3857602,1.5228938,0.50150204,1100369919257917
-0.39186883,1.5094547,0.49111733,1100369921257883
-0.39981008,1.4966266,0.48073265,1100369923257849
-0.404697,1.4825766,0.47218052,1100369925257815
-0.40714046,1.4679159,0.46607187,1100369927258881
-0.41080567,1.4599746,0.4593523,1100369929258881
-0.41752517,1.4410379,0.44896764,1100369931258881
-0.4236338,1.4221009,0.43858293,1100369933258881
-0.4224121,1.4166033,0.4355286,1100369935258881
-0.42729902,1.4019425,0.42575476,1100369937258881
-0.4309642,1.3927795,0.41720265,1100369939258881
-0.4334077,1.3921685,0.4147592,1100369941258881
-0.43585113,1.381784,0.40865052,1100369943258881
-0.43585113,1.3750644,0.4055962,1100369945258881
-0.43462938,1.3732318,0.40254188,1100369947258881
-0.43524027,1.3695667,0.39887667,1100369949258881
-0.43524027,1.3640689,0.39887667,1100369951258881
-0.43401852,1.3634579,0.3970441,1100369953258881
-0.43157506,1.3506298,0.39765495,1100369955258881
-0.42913163,1.3463538,0.39765495,1100369957258881
-0.42485556,1.3384125,0.39643323,1100369959258847
-0.42119038,1.3304712,0.3970441,1100369961258813
-0.4169143,1.313978,0.39398974,1100369963258813
-0.39797747,1.3054258,0.39032456,1100369965258779
-0.39797747,1.3054258,0.39032456,1100369967259179
-0.38148412,1.3268061,0.39398974,1100369969259179
-0.36865595,1.3365798,0.39643323,1100369971259179
-0.34849742,1.3707883,0.40376362,1100369973259179
-0.3222302,1.4190466,0.41292658,1100369975259212
-0.30879116,1.4483682,0.41903523,1100369977259212
-0.2849674,1.4947939,0.43369597,1100369979259212
-0.2623654,1.5461067,0.45080024,1100369981259212
-0.2532024,1.5601566,0.45690888,1100369983259212
-0.22815695,1.5522153,0.47340226,1100369985259212
-0.22815695,1.5522153,0.47340226,1100369987258778
